date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi,source
2025-08-20,95.67083333333333,95.46249999999999,3924.4166666666665,80.60000000000001,52.75,71.375,0.6033333333333334,0.0,1.3958333333333333,167.625,111.20833333333333,
2025-08-21,73.33333333333333,72.53750000000001,2593.125,75.225,48.270833333333336,34.25,0.3958333333333333,0.0,1.51875,162.125,102.83333333333333,
2025-08-22,95.89583333333333,95.71666666666665,1835.0833333333333,73.63333333333334,49.47083333333333,98.29166666666667,0.7033333333333333,0.0,1.9979166666666666,174.16666666666666,108.79166666666667,
2025-08-23,106.12083333333334,105.94166666666666,1755.4166666666667,78.95416666666667,49.637499999999996,81.125,0.6737500000000001,0.0,2.0145833333333334,180.5,130.91666666666666,
2025-08-24,100.02083333333333,99.55,2134.6666666666665,84.30833333333334,58.5875,90.41666666666667,1.0275,0.0,1.5999999999999999,170.79166666666666,109.0,
2025-08-25,150.38750000000002,150.09166666666667,1981.25,107.13333333333333,67.67083333333333,82.58333333333333,1.6058333333333332,0.0,0.5791666666666667,188.625,143.0,
2025-08-26,114.65833333333335,114.20833333333333,1985.625,89.10416666666667,57.050000000000004,100.58333333333333,0.6629166666666667,0.0,2.1145833333333335,199.375,151.04166666666666,
2025-08-27,113.3125,112.77916666666665,1757.1666666666667,88.35000000000001,55.11666666666667,112.70833333333333,0.5679166666666667,0.0,2.125,190.75,132.875,
2025-08-28,85.30416666666666,84.39166666666667,1346.125,77.36666666666666,51.45416666666667,81.41666666666667,0.7000000000000001,0.0,1.9604166666666665,169.95833333333334,111.16666666666667,
2025-08-29,87.78333333333335,87.03333333333335,1958.2083333333333,73.94583333333334,52.69166666666666,96.0,0.8620833333333334,0.0,1.7666666666666666,173.20833333333334,107.70833333333333,
2025-08-30,76.08333333333333,75.20833333333333,1677.1666666666667,69.6125,40.15833333333333,69.54166666666667,0.7333333333333334,0.0,1.7270833333333335,167.54166666666666,111.04166666666667,
2025-08-31,85.01666666666667,84.65416666666667,2080.5416666666665,75.8,46.5375,87.95833333333333,0.7029166666666667,0.0,2.01875,165.79166666666666,99.375,
2025-09-01,79.39583333333333,78.90833333333333,2830.875,59.833333333333336,38.762499999999996,96.83333333333333,0.5775,0.0,2.347916666666667,171.66666666666666,111.70833333333333,
2025-09-02,69.57083333333334,68.55833333333332,1735.2083333333333,52.050000000000004,35.0875,87.08333333333333,0.47625,0.0,2.339583333333333,159.375,97.58333333333333,
2025-09-03,71.28750000000001,70.0625,1882.0,52.75416666666666,33.275,74.58333333333333,0.3491666666666667,0.0,2.689583333333333,157.91666666666666,96.25,
2025-09-04,68.41250000000001,66.8,1057.0,54.12083333333334,35.2125,63.416666666666664,0.38625,0.0,2.622916666666667,155.0,92.04166666666667,
2025-09-05,114.75,113.77083333333333,1662.4166666666667,73.97083333333333,47.62083333333334,96.08333333333333,0.9104166666666668,0.0,1.9354166666666666,175.375,111.83333333333333,
2025-09-06,113.97500000000001,113.45833333333333,1914.625,83.64999999999999,51.92083333333333,94.75,1.1745833333333333,0.0,1.2437500000000001,187.41666666666666,135.0,
2025-09-07,89.14999999999999,87.99583333333334,1312.1666666666667,68.78333333333333,46.3125,98.91666666666667,0.8879166666666666,0.0,1.6645833333333335,178.04166666666666,111.875,
2025-09-08,92.65416666666665,92.03333333333335,1704.7083333333333,74.08749999999999,49.09166666666667,89.29166666666667,0.6216666666666667,0.0,2.0291666666666663,176.66666666666666,118.95833333333333,
2025-09-09,103.35416666666667,102.62916666666666,2734.75,76.625,52.61666666666667,98.91666666666667,0.8454166666666666,0.0,1.8395833333333333,178.83333333333334,116.95833333333333,
2025-09-10,86.22083333333335,85.67083333333333,2801.3333333333335,66.15416666666667,38.68333333333333,74.45833333333333,0.7520833333333333,0.0,1.8854166666666667,171.83333333333334,117.54166666666667,
2025-09-11,71.58333333333333,71.33333333333333,2245.0416666666665,74.92916666666666,48.29583333333333,52.708333333333336,0.7479166666666667,0.0,1.0479166666666666,158.875,97.95833333333333,
2025-09-12,67.7375,67.19166666666666,3121.0,66.38333333333334,41.079166666666666,45.583333333333336,0.5816666666666667,0.0,1.5708333333333335,156.875,94.79166666666667,
2025-09-13,94.96249999999999,94.07916666666667,3953.8333333333335,77.05833333333334,47.50416666666666,83.45833333333333,0.7704166666666666,0.0,2.00625,165.25,100.5,
2025-09-14,108.81666666666666,107.99166666666667,3082.1666666666665,86.75416666666666,48.520833333333336,88.54166666666667,0.9079166666666666,0.0,1.8125,179.70833333333334,126.16666666666667,
2025-09-15,105.43333333333334,104.31666666666666,2290.1666666666665,85.66250000000001,49.80833333333334,103.54166666666667,1.0291666666666666,0.0,1.9604166666666665,184.45833333333334,122.25,
2025-09-16,103.42083333333333,102.79583333333333,2048.6666666666665,83.27499999999999,53.64166666666667,97.45833333333333,1.1025,0.0,1.5687499999999999,179.70833333333334,126.04166666666667,
2025-09-17,83.34166666666667,83.00416666666666,2111.5,61.28333333333333,46.666666666666664,133.33333333333334,1.3779166666666667,0.0,1.2520833333333334,184.54166666666666,114.20833333333333,
2025-09-18,83.44583333333334,83.13333333333334,3746.1666666666665,85.54583333333333,49.354166666666664,72.20833333333333,0.7933333333333333,0.0,1.2416666666666667,159.83333333333334,99.29166666666667,
